pos_x,pos_y,speed,yaw,lap_dist,spline_pos
255.39,267.9078,32.5437,0.636151,1848.62,0.364123
256.4103,268.7191,32.7601,0.602618,1849.99,0.364392
257.463,269.5023,32.9926,0.57006,1851.26,0.364642
258.5488,270.2574,33.2533,0.541168,1852.54,0.364895
259.6665,270.984,33.5401,0.517275,1853.94,0.36517
260.8154,271.682,33.8216,0.491827,1855.24,0.365427
261.9964,272.3526,34.2142,0.4612,1856.56,0.365686
263.2121,272.9956,34.6426,0.433099,1858,0.365969
264.459,273.6092,34.9723,0.40627,1859.34,0.366235
265.7364,274.1891,35.2842,0.376961,1860.71,0.366503
267.0428,274.737,35.6716,0.348468,1862.18,0.366794
268.3797,275.2527,36.096,0.31955,1863.57,0.367066
269.7461,275.7381,36.5095,0.290681,1864.98,0.367344
271.1416,276.1906,36.9258,0.26289,1866.5,0.367645
272.5625,276.6101,37.2873,0.233128,1867.94,0.367928
274.0105,276.9938,37.6904,0.199243,1869.4,0.368215
275.4846,277.3396,38.1214,0.169722,1870.98,0.368527
276.9853,277.6452,38.5498,0.144391,1872.47,0.368819
278.5109,277.9095,38.9436,0.118011,1873.97,0.369115
280.0603,278.1352,39.4136,0.094817,1875.6,0.369437
281.6331,278.3244,39.8653,0.074655,1877.14,0.36974
283.2278,278.4791,40.3048,0.055824,1878.69,0.370046
284.8444,278.6018,40.7921,0.041581,1880.39,0.37038
286.4812,278.6886,41.2208,0.023275,1881.99,0.370694
288.1364,278.7415,41.6632,-1.90E-05,1883.6,0.371012
289.8105,278.7595,42.0882,-0.021597,1885.36,0.371358
291.5004,278.7411,42.4936,-0.047176,1887,0.371683
293.207,278.6891,42.9289,-0.072105,1888.66,0.37201
294.9285,278.6004,43.3235,-0.095502,1890.47,0.372366
296.6638,278.4776,43.7526,-0.118868,1892.17,0.3727
298.4136,278.3199,44.1609,-0.140609,1893.88,0.373038
300.1754,278.1285,44.5589,-0.161398,1895.75,0.373405
301.95,277.9032,44.9901,-0.181139,1897.49,0.373749
303.7382,277.6458,45.4382,-0.196149,1899.26,0.374096
305.5386,277.3551,45.8641,-0.207906,1901.17,0.374474
307.3521,277.0331,46.3582,-0.217235,1902.97,0.374828
309.1802,276.6817,46.8319,-0.220421,1904.79,0.375187
311.0216,276.3064,47.2639,-0.22171,1906.77,0.375576
312.8761,275.9113,47.7323,-0.225388,1908.62,0.375941
314.7466,275.4965,48.2023,-0.230539,1910.5,0.37631
316.6316,275.0625,48.6801,-0.236694,1912.53,0.376711
318.5317,274.6096,49.1177,-0.245013,1914.44,0.377087
320.4436,274.1386,49.5026,-0.258022,1916.37,0.377467
322.3688,273.6481,49.9725,-0.268108,1918.46,0.377878
324.3051,273.136,50.3896,-0.278763,1920.41,0.378263
326.251,272.5983,50.7444,-0.290303,1922.39,0.378652
328.2068,272.0334,51.2481,-0.299512,1924.53,0.379074
330.1741,271.4408,51.6643,-0.306051,1926.54,0.37947
332.1504,270.8232,52.0569,-0.314262,1928.56,0.379868
334.137,270.1831,52.4859,-0.32095,1930.76,0.380301
336.1323,269.5209,52.8658,-0.328534,1932.81,0.380705
338.1394,268.8379,53.347,-0.333598,1934.88,0.381114
340.1588,268.1378,53.7217,-0.334159,1937.13,0.381557
342.1924,267.4298,54.1743,-0.332126,1939.24,0.381971
344.2436,266.7192,54.5998,-0.332477,1941.36,0.382389
346.3135,266.0065,55.0561,-0.335034,1943.66,0.382843
348.3992,265.2889,55.4619,-0.339722,1945.82,0.383268
350.4971,264.5652,55.6604,-0.344701,1947.99,0.383695
352.599,263.8355,55.755,-0.349871,1950.33,0.384156
354.704,263.0933,56.0986,-0.360458,1952.51,0.384585
356.8184,262.334,56.4395,-0.369305,1954.7,0.385018
358.9418,261.5568,56.8216,-0.365551,1957.08,0.385486
361.0773,260.7723,57.1434,-0.355508,1959.31,0.385924
363.2273,259.9865,57.5195,-0.346224,1961.54,0.386365
365.3942,259.2034,57.8847,-0.339917,1963.97,0.386842
367.5782,258.4267,58.2197,-0.33393,1966.23,0.387288
369.7791,257.6555,58.5736,-0.329738,1968.51,0.387738
371.9959,256.8889,58.9138,-0.327065,1970.98,0.388224
374.2294,256.1271,59.2757,-0.3236,1973.29,0.388678
376.4785,255.369,59.558,-0.321149,1975.6,0.389135
378.7413,254.6139,59.9239,-0.317621,1978.12,0.389629
381.0199,253.8615,60.249,-0.314483,1980.46,0.390091
383.3134,253.1147,60.5587,-0.308847,1982.81,0.390555
385.6229,252.3736,60.9193,-0.303939,1985.37,0.391058
387.9483,251.6383,61.2316,-0.30005,1987.75,0.391527
390.2898,250.9102,61.5519,-0.294704,1990.15,0.391999
392.6476,250.1908,61.8899,-0.288687,1992.74,0.392509
395.0217,249.4794,62.2125,-0.283593,1995.16,0.392986
397.4108,248.7742,62.5141,-0.279784,1997.59,0.393466
399.8155,248.0758,62.8493,-0.275931,2000.23,0.393984
402.2345,247.3838,63.1649,-0.272083,2002.68,0.394469
404.6642,246.7008,63.2426,-0.266391,2005.15,0.394954
407.0968,246.0298,63.2517,-0.261403,2007.8,0.395477
409.54,245.3662,63.5284,-0.259658,2010.28,0.395964
411.9956,244.7077,63.7767,-0.257539,2012.76,0.396453
414.4645,244.0556,64.0951,-0.252566,2015.44,0.396982
416.9483,243.415,64.3584,-0.243846,2017.95,0.397475
419.4467,242.7887,64.6237,-0.233457,2020.47,0.397971
421.9602,242.1778,64.9179,-0.224989,2023.19,0.398507
424.4893,241.5841,65.1724,-0.217502,2025.72,0.399006
427.0324,241.0061,65.4237,-0.210303,2028.27,0.399508
429.5892,240.4411,65.72,-0.20608,2031.02,0.400051
432.1601,239.887,65.9953,-0.204369,2033.59,0.400557
434.7445,239.3432,66.2499,-0.201515,2036.17,0.401065
437.3411,238.8074,66.5225,-0.197258,2038.96,0.401614
439.9499,238.2807,66.774,-0.191904,2041.56,0.402126
442.5718,237.7641,67.0512,-0.186492,2044.17,0.402639
445.2068,237.2574,67.317,-0.182872,2046.99,0.403196
447.8536,236.7611,67.5605,-0.178249,2049.62,0.403714
450.513,236.2734,67.8249,-0.175257,2052.26,0.404234
453.1837,235.7909,68.0955,-0.175107,2055.12,0.404796
455.8655,235.3109,68.3378,-0.17564,2057.78,0.405321
458.5577,234.8327,68.5871,-0.174547,2060.45,0.405847
461.2611,234.3584,68.8491,-0.171077,2063.34,0.406415
463.9749,233.8885,69.0796,-0.167492,2066.03,0.406945
466.6995,233.4254,69.3369,-0.162161,2068.72,0.407476
469.4372,232.9763,69.6053,-0.153164,2071.65,0.408052
472.1836,232.5434,69.6498,-0.145113,2074.36,0.408587
474.9309,232.1272,69.5815,-0.138676,2077.07,0.409121
477.6852,231.7254,69.8048,-0.135459,2080,0.409697
480.4494,231.3348,69.9895,-0.133524,2082.73,0.410234
483.2225,230.9532,70.1928,-0.130798,2085.46,0.410773
486.0055,230.5802,70.4155,-0.128181,2088.41,0.411355
488.7976,230.2162,70.5986,-0.124288,2091.16,0.411896
491.5987,229.8606,70.8005,-0.119962,2093.92,0.41244
494.4093,229.5161,71.0083,-0.114611,2096.9,0.413026
497.2295,229.1847,71.206,-0.108124,2099.67,0.413573
500.0593,228.8669,71.3927,-0.102693,2102.45,0.41412
502.8984,228.5602,71.5978,-0.100218,2105.46,0.414712
505.7464,228.2644,71.7855,-0.09741,2108.25,0.415263
508.6029,227.9787,71.9634,-0.093449,2111.06,0.415815
511.4677,227.7067,72.1648,-0.085018,2114.09,0.416411
514.3424,227.4556,72.3584,-0.073683,2116.9,0.416966
517.2261,227.2264,72.5102,-0.063188,2119.73,0.417523
520.119,227.021,72.7161,-0.05463,2122.78,0.418124
523.0209,226.8414,72.8854,-0.046339,2125.62,0.418683
525.9312,226.6832,73.0487,-0.04128,2128.46,0.419243
528.8491,226.5371,73.2432,-0.042211,2131.54,0.419848
531.7742,226.3988,73.416,-0.043406,2134.4,0.420412
534.7073,226.2704,73.6101,-0.039526,2137.26,0.420977
537.6483,226.1532,73.7919,-0.033355,2140.36,0.421587
540.5964,226.0491,73.9562,-0.02612,2143.24,0.422154
543.5524,225.9593,74.1308,-0.020703,2146.13,0.422722
546.5158,225.8821,74.3169,-0.018436,2149.25,0.423337
549.4867,225.8169,74.4909,-0.015963,2152.15,0.423909
552.4644,225.7622,74.6469,-0.012039,2155.06,0.424481
555.4493,225.7184,74.8514,-0.007716,2158.2,0.4251
558.4417,225.686,74.9974,-0.004437,2161.12,0.425676
561.4406,225.6628,75.1783,-0.00254,2164.05,0.426253
564.4464,225.6486,75.3552,2.3e-05,2167.21,0.426875
567.4591,225.648,75.5094,0.006604,2170.15,0.427455
570.4782,225.661,75.6794,0.01349,2173.1,0.428035
573.5038,225.6884,75.852,0.018798,2176.28,0.428662
576.536,225.729,76.0123,0.021343,2179.25,0.429246
579.5743,225.7804,76.1596,0.022799,2182.21,0.42983
582.619,225.842,76.3405,0.025354,2185.42,0.430461
585.67,225.9158,76.4953,0.030419,2188.4,0.431048
588.7272,226.0027,76.6571,0.036762,2191.38,0.431637
591.7902,226.1061,76.8098,0.043355,2194.61,0.432271
594.8584,226.2251,76.9553,0.04903,2197.61,0.432862
597.9321,226.3604,77.1162,0.054281,2200.61,0.433454
601.011,226.5148,77.2614,0.060982,2203.85,0.434091
604.0946,226.6919,77.4163,0.070761,2206.87,0.434687
607.1835,226.8928,77.5671,0.078249,2209.89,0.435282
610.2767,227.1117,77.6898,0.080739,2213.15,0.435924
613.3697,227.3446,77.6418,0.084808,2216.18,0.436521
616.4554,227.5971,77.4954,0.094183,2219.21,0.437117
619.541,227.8703,77.6147,0.102799,2222.46,0.437758
622.6297,228.1635,77.7444,0.10741,2225.49,0.438355
625.7219,228.4737,77.8657,0.108612,2228.53,0.438952
628.8178,228.7979,77.9811,0.110392,2231.8,0.439597
631.9172,229.1339,78.0992,0.113522,2234.85,0.440198
635.0206,229.479,78.2185,0.115776,2237.89,0.440797
638.1276,229.8345,78.3447,0.119218,2241.18,0.441445
641.2387,230.1989,78.4497,0.120686,2244.24,0.442048
644.3524,230.5747,78.5459,0.126693,2247.3,0.44265
647.469,230.9675,78.6859,0.134573,2250.6,0.443301
650.5877,231.3796,78.7878,0.142087,2253.67,0.443906
653.7081,231.8115,78.8855,0.149016,2256.75,0.444511
656.8304,232.2598,78.9918,0.152929,2260.07,0.445166
659.9547,232.7259,79.1136,0.158219,2263.15,0.445772
663.0797,233.2166,79.1958,0.168681,2266.24,0.44638
666.2042,233.7328,79.2913,0.180788,2269.56,0.447036
669.3273,234.2773,79.3944,0.193053,2272.66,0.447645
672.4489,234.8551,79.4792,0.202984,2275.75,0.448255
675.5687,235.4629,79.5814,0.20878,2279.09,0.448913
678.6878,236.0926,79.6472,0.211235,2282.2,0.449525
681.8071,236.7385,79.7505,0.211387,2285.31,0.450136
684.9272,237.3991,79.8559,0.215473,2288.66,0.450797
688.0479,238.0781,79.9488,0.224047,2291.78,0.451411
691.1681,238.7774,80.0431,0.232555,2294.89,0.452025
694.2875,239.4963,80.135,0.238996,2298.26,0.452688
697.4064,240.2353,80.2359,0.243312,2301.39,0.453304
700.5258,240.9889,80.3202,0.244397,2304.52,0.45392
703.6464,241.7515,80.3688,0.24316,2307.89,0.454586
706.7644,242.5181,80.2268,0.241507,2311.02,0.455202
709.8716,243.2826,79.8066,0.239618,2314.15,0.455817
712.9542,244.0407,78.8548,0.239444,2317.48,0.456473
715.9899,244.7872,77.3827,0.240146,2320.53,0.457074
718.9608,245.5197,75.7222,0.24257,2323.51,0.457662
721.864,246.2417,73.9378,0.247759,2326.65,0.45828
724.7002,246.9534,72.2908,0.251845,2329.5,0.458841
727.4696,247.6552,70.6761,0.254452,2332.28,0.459389
730.1732,248.3445,68.9152,0.254029,2335.21,0.459966
732.812,249.0191,67.29,0.251821,2337.87,0.460489
735.3876,249.6797,65.7274,0.251399,2340.45,0.460999
737.9001,250.3249,64.0309,0.251613,2343.18,0.461535
740.3504,250.9546,62.4502,0.251374,2345.64,0.462021
742.7405,251.5663,60.977,0.249823,2348.05,0.462496
745.0724,252.1586,59.4219,0.244826,2350.57,0.462992
747.3499,252.7265,57.9666,0.234814,2352.86,0.463443
749.5787,253.2668,56.7371,0.223014,2355.1,0.463883
751.7627,253.7775,55.4322,0.213612,2357.46,0.464348
753.9025,254.2583,54.2585,0.19986,2359.59,0.464768
756.0024,254.707,53.1625,0.181976,2361.68,0.46518
758.0678,255.1181,52.2009,0.16668,2363.89,0.465615
760.1032,255.4933,51.2879,0.15218,2365.91,0.466013
762.1077,255.8331,50.4289,0.132864,2367.89,0.466404
764.0842,256.1376,49.572,0.117965,2369.99,0.466817
766.0326,256.4062,48.7973,0.102275,2371.91,0.467194
767.9556,256.6357,48.085,0.080882,2373.79,0.467566
769.855,256.8264,47.3896,0.06369,2375.8,0.467961
771.7291,256.9796,46.7027,0.044998,2377.63,0.468322
773.5801,257.0951,46.0963,0.01989,2379.44,0.468677
775.4099,257.1712,45.522,-0.001278,2381.36,0.469056
777.2177,257.2076,44.9185,-0.022217,2383.12,0.469403
779.0013,257.2037,44.3526,-0.04931,2384.86,0.469746
780.7607,257.1567,43.703,-0.074807,2386.71,0.470109
782.4939,257.0656,43.1249,-0.099667,2388.39,0.470442
784.2003,256.9292,42.5466,-0.127674,2390.06,0.47077
785.8797,256.7463,41.9502,-0.157494,2391.84,0.47112
787.5342,256.5176,41.5862,-0.179861,2393.46,0.47144
789.1622,256.2495,40.966,-0.199911,2395.07,0.471757
790.76,255.9458,40.4548,-0.224382,2396.78,0.472094
792.3314,255.6051,39.9401,-0.248566,2398.35,0.472403
793.871,255.2245,39.3934,-0.278889,2399.89,0.472707
795.3751,254.8059,38.6812,-0.30813,2401.53,0.47303
796.8408,254.3526,38.042,-0.337696,2403.03,0.473325
798.2681,253.8657,37.4022,-0.372221,2404.51,0.473615
799.6559,253.3451,36.7348,-0.403735,2406.06,0.473922
801.0035,252.7925,36.1038,-0.434694,2407.48,0.474201
802.3125,252.2068,35.7545,-0.467602,2408.88,0.474477
803.59,251.5868,35.1808,-0.495309,2410.37,0.474771
804.8255,250.9391,34.5748,-0.522857,2411.73,0.475039
806.0202,250.2671,34.0191,-0.552726,2413.07,0.475302
807.1748,249.5704,33.3715,-0.577451,2414.49,0.475581
808.2852,248.8509,32.8457,-0.609113,2415.77,0.475835
809.36,248.1044,32.6187,-0.64129,2417.05,0.476087
810.4055,247.3321,32.378,-0.665092,2418.42,0.476355
811.4177,246.536,32.0069,-0.691849,2419.67,0.476602
812.3914,245.7169,31.6331,-0.730749,2420.91,0.476847
813.3257,244.875,31.2563,-0.764528,2422.24,0.477108
814.2251,244.0102,31.0977,-0.797346,2423.45,0.477347
815.0889,243.1253,30.7083,-0.827292,2424.66,0.477584
815.9094,242.2227,30.3149,-0.861452,2425.94,0.477837
816.6903,241.3013,30.0953,-0.89873,2427.12,0.478069
817.4338,240.3604,29.864,-0.932433,2428.29,0.4783
818.1369,239.4006,29.6342,-0.964313,2429.54,0.478546
818.8008,238.4223,29.4961,-0.996994,2430.69,0.478773
819.4323,237.429,29.352,-1.029867,2431.84,0.479
820.0249,236.4196,29.1741,-1.064758,2433.07,0.479242
820.5791,235.395,29.096,-1.100169,2434.21,0.479465
821.0984,234.3541,29.0846,-1.136302,2435.34,0.479688
821.5759,233.2964,28.9496,-1.168342,2436.56,0.479928
822.0181,232.2297,28.7868,-1.2014,2437.68,0.480149
822.4199,231.1537,28.6491,-1.235662,2438.79,0.480369
822.7812,230.0699,28.4991,-1.27156,2439.99,0.480605
823.1044,228.9768,28.5212,-1.306298,2441.09,0.480822
823.39,227.8711,28.6007,-1.342977,2442.21,0.481041
823.6374,226.7508,28.7537,-1.378866,2443.4,0.481277
823.847,225.6171,28.901,-1.412846,2444.52,0.481498
824.0197,224.4713,29.0481,-1.450192,2445.64,0.481718
824.1535,223.3102,29.3914,-1.48727,2446.87,0.481959
824.2511,222.1333,29.6571,-1.523914,2448.01,0.482184
824.3101,220.9431,29.9067,-1.560216,2449.17,0.482412
824.3292,219.7427,30.1479,-1.593412,2450.42,0.482659
824.308,218.5322,30.4012,-1.626933,2451.6,0.482892
824.2457,217.3107,30.7322,-1.664474,2452.79,0.483125
824.1448,216.0796,31.0469,-1.6989,2454.08,0.48338
824.0004,214.8404,31.3125,-1.733086,2455.28,0.483617
823.8112,213.5978,31.5548,-1.77082,2456.51,0.483858
823.5826,212.3495,31.8955,-1.801222,2457.83,0.484119
823.3126,211.0959,32.1999,-1.830281,2459.08,0.484364
823.0002,209.8406,32.4921,-1.868746,2460.34,0.484612
822.6459,208.5811,32.9044,-1.902748,2461.71,0.484882
822.248,207.3221,33.1225,-1.933759,2462.99,0.485135
821.804,206.0671,33.4373,-1.971622,2464.28,0.485389
821.3175,204.8153,33.7261,-2.004895,2465.69,0.485667
820.7847,203.5688,34.0577,-2.038689,2467.01,0.485927
820.2076,202.3295,34.2976,-2.074174,2468.34,0.486189
819.5833,201.1022,34.5304,-2.108149,2469.79,0.486474
818.9154,199.8893,34.7369,-2.143656,2471.13,0.486739
818.2028,198.69,34.9883,-2.176639,2472.49,0.487007
817.4449,197.5076,35.2523,-2.206532,2473.97,0.487297
816.6428,196.3422,35.505,-2.237093,2475.35,0.487569
815.7988,195.1914,35.8506,-2.270195,2476.74,0.487843
814.9111,194.0585,36.128,-2.301768,2478.25,0.488141
813.9814,192.9444,36.4169,-2.334002,2479.67,0.488421
813.0082,191.8538,36.6587,-2.368289,2481.1,0.488702
811.9942,190.7887,36.893,-2.399765,2482.64,0.489006
810.9401,189.7489,37.1562,-2.429751,2484.09,0.489291
809.8458,188.7378,37.3608,-2.462586,2485.55,0.489578
808.7136,187.7549,37.6107,-2.491724,2487.12,0.489889
807.5419,186.8042,37.8645,-2.521508,2488.6,0.490179
806.3349,185.8809,38.1701,-2.552694,2490.08,0.490471
805.089,184.9872,38.4425,-2.580611,2491.69,0.490789
803.809,184.1279,38.7028,-2.611667,2493.2,0.491085
802.4965,183.2977,38.9584,-2.635951,2494.71,0.491383
801.1514,182.5068,39.0853,-2.667143,2496.35,0.491706
799.7777,181.7469,39.4688,-2.700058,2497.88,0.492007
798.3707,181.0234,39.5682,-2.722715,2499.42,0.492311
796.941,180.3435,39.7198,-2.756364,2501.08,0.492638
795.4829,179.6988,40.0429,-2.785907,2502.64,0.492944
793.9971,179.0938,40.1859,-2.812394,2504.19,0.493251
792.4885,178.5298,40.4238,-2.842501,2505.88,0.493583
790.9538,178.0048,40.7271,-2.868056,2507.46,0.493894
789.3946,177.5176,40.9988,-2.894336,2509.05,0.494207
787.8121,177.0681,41.3241,-2.922246,2510.78,0.494547
786.2054,176.6526,41.6831,-2.9482,2512.39,0.494865
784.5764,176.2746,41.9717,-2.979024,2514.02,0.495186
782.9264,175.9379,42.3107,-3.012044,2515.78,0.495533
781.2545,175.6386,42.6536,-3.039204,2517.43,0.495858
779.5631,175.3773,42.9607,-3.066851,2519.1,0.496187
777.8512,175.1545,43.3916,-3.091608,2520.91,0.496543
776.1205,174.963,43.703,-3.106876,2522.6,0.496877
774.382,174.7918,43.6903,-3.126079,2524.31,0.497212
772.6322,174.6454,44.1666,3.130331,2526.14,0.497574
770.861,174.529,44.6079,3.106878,2527.87,0.497915
769.0724,174.4389,44.9168,3.089294,2529.61,0.498258
767.2723,174.3669,45.1845,3.076122,2531.51,0.498631
765.4597,174.319,45.5148,3.060038,2533.27,0.498979
763.6293,174.2984,45.9906,3.048137,2535.06,0.499329
761.7824,174.3025,46.3579,3.041395,2537,0.499712
759.9211,174.3305,46.761,3.036734,2538.8,0.500068
758.043,174.3804,47.1773,3.0381,2540.64,0.50043
756.1486,174.4534,47.6612,3.04091,2542.63,0.500821
754.236,174.5452,48.0983,3.048345,2544.5,0.501189
752.3058,174.6547,48.5934,3.057262,2546.38,0.501559
750.3511,174.7777,49.296,3.071175,2548.43,0.501965
748.3763,174.9101,49.6682,3.082756,2550.37,0.502345
746.386,175.0416,50.0988,3.093875,2552.31,0.502729
744.3794,175.1668,50.3598,3.100553,2554.42,0.503144
742.3642,175.2865,50.7065,3.102353,2556.39,0.503532
740.3258,175.3981,51.3096,3.094382,2558.38,0.503925
738.2674,175.5078,51.7458,3.077824,2560.55,0.504351
736.1943,175.632,52.1163,3.056982,2562.57,0.50475
734.1066,175.7807,52.5482,3.046473,2564.61,0.505151
732.0042,175.95,52.9334,3.046656,2566.83,0.505589
729.8879,176.1295,53.3016,3.050335,2568.9,0.505997
727.7561,176.315,53.7165,3.053469,2570.99,0.506408
725.6075,176.5041,54.1457,3.054899,2573.26,0.506854
723.4441,176.6935,54.4754,3.056278,2575.38,0.507272
721.265,176.8846,54.9174,3.05593,2577.51,0.507692
719.0694,177.0759,55.2784,3.055649,2579.83,0.508148
716.8663,177.2676,55.4087,3.055151,2581.98,0.508573
714.6592,177.4601,55.5066,3.053813,2584.14,0.508999
712.4415,177.6557,55.8401,3.052784,2586.48,0.509459
710.2111,177.8504,56.1791,3.055057,2588.67,0.50989
707.9661,178.0366,56.4804,3.06483,2590.87,0.510322
705.7075,178.2094,56.8293,3.076266,2593.25,0.510791
703.4355,178.3663,57.1242,3.087046,2595.47,0.511229
701.1494,178.5063,57.4552,3.094954,2597.7,0.511669
698.8497,178.6329,57.7833,3.097392,2600.12,0.512146
696.5369,178.7514,58.0929,3.096459,2602.38,0.512591
694.211,178.8669,58.3935,3.094257,2604.65,0.513038
691.8727,178.9803,58.7398,3.093965,2607.11,0.513523
689.5216,179.0929,59.0303,3.093955,2609.41,0.513975
687.1582,179.2063,59.3458,3.092822,2611.72,0.51443
684.7819,179.3215,59.6802,3.091567,2614.22,0.514923
682.3937,179.4382,59.9776,3.091179,2616.55,0.515382
679.9935,179.5581,60.276,3.089485,2618.9,0.515844
677.5817,179.682,60.5889,3.087352,2621.44,0.516345
675.1583,179.8097,60.8645,3.085486,2623.81,0.516811
672.7226,179.9408,61.1907,3.084687,2626.19,0.51728
670.2753,180.0736,61.4682,3.085676,2628.77,0.517788
667.816,180.2046,61.7899,3.089126,2631.17,0.518261
665.3448,180.3315,62.0598,3.093454,2633.58,0.518737
662.8617,180.4532,62.3691,3.096283,2636.2,0.519252
660.3668,180.5701,62.6415,3.097617,2638.64,0.519732
657.861,180.6867,62.9271,3.095651,2641.09,0.520214
655.3435,180.8055,63.2404,3.09226,2643.74,0.520736
652.8184,180.928,63.3115,3.089958,2646.2,0.521223
650.2946,181.05,63.2234,3.092132,2648.67,0.521708
647.7665,181.1705,63.4872,3.095139,2651.33,0.522232
645.2287,181.288,63.7089,3.097785,2653.81,0.522721
642.6811,181.4014,63.9625,3.100474,2656.3,0.523212
640.1227,181.5097,64.2265,3.10225,2659,0.523742
637.5551,181.6124,64.4495,3.104638,2661.51,0.524237
634.9772,181.7086,64.69,3.108368,2664.02,0.524732
632.3899,181.7965,64.9426,3.113471,2666.75,0.525269
629.7923,181.8708,65.1787,3.120872,2669.28,0.525768
627.1854,181.9302,65.4007,3.127766,2671.83,0.52627
624.5694,181.9776,65.6334,3.131914,2674.58,0.526812
621.9438,182.0156,65.8675,3.133364,2677.15,0.527317
619.3091,182.0478,66.0813,3.132743,2679.72,0.527824
616.6647,182.0782,66.3336,3.130584,2682.5,0.528372
614.0114,182.1069,66.5609,3.130337,2685.09,0.528883
611.3488,182.1337,66.7827,3.131564,2687.69,0.529395
608.6774,182.1592,67.018,3.132129,2690.5,0.529948
605.9972,182.1835,67.2308,3.132961,2693.12,0.530464
603.3086,182.2065,67.4347,3.133976,2695.75,0.530981
600.6106,182.2274,67.6974,3.134561,2698.59,0.53154
597.9042,182.2463,67.895,3.134371,2701.23,0.532061
595.1893,182.2664,68.0957,3.132066,2703.89,0.532584
592.4659,182.2911,68.3374,3.128768,2706.75,0.533148
589.7344,182.3205,68.5237,3.125827,2709.42,0.533674
586.9941,182.3541,68.753,3.1257,2712.1,0.534201
584.2456,182.3892,68.9751,3.12737,2714.99,0.534771
581.4891,182.4254,69.1684,3.12753,2717.68,0.535302
578.7247,182.4633,69.3711,3.126302,2720.39,0.535834
575.9521,182.5038,69.5908,3.124589,2723.31,0.536409
573.1765,182.5517,69.5597,3.118612,2726.02,0.536943
570.4041,182.6098,69.4922,3.111962,2728.73,0.537477
567.6276,182.6735,69.6735,3.113254,2731.65,0.538053
564.8452,182.7371,69.8219,3.118868,2734.37,0.538589
562.0562,182.7946,69.9922,3.125667,2737.1,0.539126
559.2611,182.8443,70.1498,3.129039,2740.04,0.539705
556.4598,182.8879,70.2999,3.130031,2742.78,0.540245
553.6516,182.9258,70.465,3.13133,2745.52,0.540786
550.837,182.9547,70.6296,3.136341,2748.49,0.541369
548.0164,182.9687,70.7727,-3.13704,2751.24,0.541912
545.1899,182.9611,70.9147,-3.124168,2754.01,0.542456
542.3583,182.9251,71.0695,-3.111353,2756.99,0.543043
539.5222,182.8599,71.1494,-3.098018,2759.76,0.54359
536.6827,182.7613,71.3073,-3.077092,2762.54,0.544136
533.839,182.6188,71.4319,-3.061057,2765.53,0.544727
530.9941,182.4298,71.5235,-3.045054,2768.32,0.545275
528.1495,182.1945,71.5962,-3.022135,2771.11,0.545825
525.3053,181.911,71.7029,-2.999041,2774.11,0.546417
522.4632,181.5741,71.7768,-2.978258,2776.91,0.546968
519.6252,181.1828,71.8352,-2.955821,2779.71,0.547519
516.7924,180.7362,71.9186,-2.934697,2782.73,0.548114
513.9674,180.2292,71.9669,-2.912256,2785.53,0.548666
511.1531,179.658,72.0015,-2.886241,2788.34,0.549219
508.3521,179.0209,72.0566,-2.86308,2791.37,0.549815
505.5649,178.3204,72.0818,-2.84237,2794.18,0.550369
502.7923,177.5597,72.12,-2.817688,2796.99,0.550923
500.0353,176.7381,72.164,-2.795454,2800.02,0.55152
497.2973,175.8531,72.196,-2.773442,2802.84,0.552075
494.5777,174.9085,72.2277,-2.753196,2805.66,0.55263
491.8785,173.9059,72.2319,-2.728385,2808.7,0.553229
489.2023,172.8394,72.2821,-2.7026,2811.52,0.553784
486.5523,171.7096,72.2795,-2.681393,2814.34,0.55434
483.9265,170.5246,72.2994,-2.659312,2817.38,0.554939
481.3247,169.2846,72.3297,-2.635229,2820.2,0.555495
478.7517,167.9838,72.3515,-2.611699,2823.03,0.556051
476.2087,166.6257,72.3285,-2.590513,2826.07,0.55665
473.6959,165.2129,72.3667,-2.56471,2828.89,0.557206
471.2158,163.7418,72.3598,-2.540871,2831.72,0.557763
468.7704,162.2141,72.3829,-2.52056,2834.76,0.558363
466.3336,160.6206,72.3731,-2.501974,2837.59,0.55892
463.9507,158.9942,72.4176,-2.480233,2840.63,0.559519
461.6007,157.318,72.4306,-2.462667,2843.46,0.560076
459.2866,155.592,72.4399,-2.442454,2846.29,0.560633
457.0116,153.8143,72.4546,-2.41769,2849.33,0.561232
454.7745,151.9871,72.4996,-2.401917,2852.15,0.561789
452.573,150.1164,72.4983,-2.383886,2854.98,0.562344
450.4069,148.202,72.554,-2.358906,2858.02,0.562944
448.2819,146.2397,72.578,-2.336489,2860.84,0.5635
446.2021,144.2291,72.5976,-2.313778,2863.67,0.564057
444.1636,142.1751,72.6153,-2.292903,2866.71,0.564656
442.1644,140.0813,72.6569,-2.270861,2869.54,0.565213
440.2072,137.9446,72.72,-2.251905,2872.37,0.56577
438.2925,135.7674,72.7532,-2.235084,2875.41,0.56637
436.4177,133.5531,72.8131,-2.218238,2878.24,0.566927
434.5825,131.3022,72.8604,-2.20213,2881.07,0.567485
432.7896,129.0145,72.9219,-2.183735,2884.12,0.568085
431.0398,126.6908,72.9879,-2.166294,2886.96,0.568644
429.3307,124.3336,73.036,-2.150731,2889.81,0.569205
427.6595,121.9457,73.1244,-2.133528,2892.87,0.569808
426.0239,119.5284,73.223,-2.121906,2895.72,0.570369
