pos_x,pos_y,speed,target_speed,yaw,lap_dist,spline_pos
377.0545,-131.2151,63.937,16.4323,2.145172,2330.84,0.5076
376.356,-130.1433,64.0649,16.468,2.148332,2332.0,0.507851
375.6454,-129.0604,64.2108,16.5094,2.151585,2333.34,0.508144
374.9324,-127.9821,64.2353,16.548,2.155008,2334.69,0.508438
374.2206,-126.9131,64.3077,16.585,2.158222,2336.03,0.508731
373.4968,-125.8333,64.4158,16.6182,2.161319,2337.19,0.508983
372.7771,-124.7665,64.387,16.6553,2.164278,2338.54,0.509277
372.0539,-123.7015,64.4479,16.6934,2.167359,2339.9,0.509572
371.3259,-122.6372,64.585,16.7261,2.17071,2341.06,0.509825
370.5918,-121.573,64.7635,16.7637,2.174607,2342.41,0.51012
369.8518,-120.509,64.9101,16.8014,2.178497,2343.77,0.510416
369.1064,-119.4455,65.0265,16.833,2.182164,2344.94,0.510671
368.3556,-118.3828,65.1401,16.8685,2.185824,2346.31,0.510969
367.5999,-117.3209,65.2636,16.905,2.189322,2347.68,0.511267
366.839,-116.2593,65.3961,16.9349,2.192686,2348.85,0.511523
366.073,-115.1978,65.5503,16.9688,2.195918,2350.22,0.511821
365.3019,-114.1366,65.6792,17.0047,2.199109,2351.61,0.512122
364.5264,-113.0758,65.7777,17.0356,2.20212,2352.79,0.51238
363.7463,-112.0157,65.8897,17.0643,2.205155,2354.17,0.51268
362.9616,-110.9562,66.0234,17.0944,2.20828,2355.55,0.512981
362.1717,-109.8972,66.1575,17.1185,2.211676,2356.74,0.51324
361.3734,-108.8354,66.3086,17.1419,2.215495,2358.13,0.513543
360.5717,-107.7779,66.4489,17.1613,2.219388,2359.52,0.513846
359.7645,-106.7213,66.5591,17.1782,2.223201,2360.72,0.514106
358.952,-105.6656,66.6804,17.2011,2.226774,2362.11,0.51441
358.1344,-104.611,66.8004,17.2129,2.230253,2363.51,0.514715
357.3121,-103.5572,66.9159,17.2287,2.233422,2364.72,0.514978
356.4729,-102.489,67.0438,17.241,2.236678,2366.13,0.515284
355.6405,-101.4367,67.1652,17.2556,2.240056,2367.53,0.515589
354.8029,-100.3854,67.2884,17.2683,2.243587,2368.74,0.515853
353.9596,-99.3352,67.4202,17.2785,2.247353,2370.15,0.516161
353.1107,-98.2863,67.5423,17.2852,2.251168,2371.57,0.51647
352.2567,-97.2387,67.6471,17.2917,2.254758,2372.78,0.516734
351.3974,-96.1923,67.7781,17.2983,2.258339,2374.21,0.517044
350.5328,-95.1472,67.8906,17.3059,2.261951,2375.63,0.517354
349.6631,-94.1035,67.9977,17.3085,2.265482,2376.85,0.51762
348.7878,-93.0611,68.1316,17.313,2.269252,2378.28,0.517931
347.907,-92.0201,68.2594,17.3166,2.273037,2379.71,0.518242
346.9803,-90.9337,68.3831,17.3202,2.277013,2381.15,0.518555
346.088,-89.8962,68.4827,17.3244,2.281142,2382.38,0.518823
345.19,-88.8606,68.606,17.3272,2.285134,2383.81,0.519136
344.2862,-87.8267,68.7335,17.3311,2.289161,2385.25,0.519449
343.3769,-86.7946,68.8334,17.3341,2.293024,2386.49,0.519719
342.4621,-85.7645,68.9463,17.3317,2.296946,2387.94,0.520035
341.4963,-84.6857,69.0608,17.3241,2.300987,2389.38,0.520349
340.5701,-83.6595,69.1902,17.307,2.305055,2390.83,0.520664
339.6381,-82.6354,69.2911,17.2862,2.309189,2392.08,0.520935
338.7004,-81.6135,69.4064,17.257,2.313231,2393.54,0.521253
337.7571,-80.5937,69.5213,17.2238,2.317198,2394.99,0.52157
336.8087,-79.5759,69.6155,17.1924,2.320924,2396.24,0.521842
335.855,-78.5601,69.7147,17.1523,2.324667,2397.7,0.52216
334.8962,-77.5466,69.8311,17.1102,2.328487,2399.16,0.522479
333.9314,-76.5354,69.94,17.0672,2.332762,2400.42,0.522752
332.9602,-75.5269,70.0727,16.978,2.337317,2401.89,0.523072
331.9828,-74.5211,70.1894,16.8799,2.34187,2403.36,0.523394
330.9994,-73.518,70.2846,16.7985,2.346282,2404.63,0.523669
330.008,-72.5153,70.2276,16.6996,2.350528,2406.1,0.523989
329.0157,-71.5196,70.3338,16.6022,2.354487,2407.57,0.52431
328.0182,-70.5268,70.4168,16.519,2.358556,2408.84,0.524586
327.0143,-69.5361,70.5224,16.4211,2.362816,2410.32,0.524908
326.0055,-68.549,70.6193,16.3252,2.3671,2411.8,0.52523
324.9911,-67.5651,70.6961,16.2421,2.37142,2413.07,0.525507
323.9715,-66.5842,70.7849,16.1403,2.375543,2414.56,0.525831
322.9469,-65.6062,70.8708,16.043,2.379463,2416.04,0.526154
321.9174,-64.6308,70.9467,15.9591,2.383134,2417.31,0.526431
320.8831,-63.6581,71.0303,15.8626,2.386918,2418.8,0.526756
319.8437,-62.6885,71.1258,15.765,2.390926,2420.29,0.52708
318.7988,-61.7219,71.2178,15.6812,2.395096,2421.58,0.52736
317.7484,-60.7584,71.3125,15.5781,2.399278,2423.08,0.527686
316.693,-59.7977,71.4011,15.4808,2.403178,2424.57,0.528012
315.6329,-58.8399,71.4681,15.3946,2.406801,2425.85,0.528291
314.5685,-57.8846,71.5487,15.2939,2.410191,2427.35,0.528618
313.4998,-56.9317,71.6386,15.1937,2.413373,2428.85,0.528945
312.427,-55.981,71.7117,15.1079,2.416488,2430.14,0.529226
311.3497,-55.0327,71.8011,15.0295,2.419822,2431.65,0.529554
310.2676,-54.0873,71.8931,15.0,2.4235,2433.16,0.529882
309.1805,-53.1448,71.9824,15.025,2.427284,2434.45,0.530164
308.0887,-52.2049,72.0747,15.1748,2.430841,2435.97,0.530493
306.9926,-51.2675,72.1538,15.0328,2.434131,2437.48,0.530823
305.8924,-50.3328,72.211,15.0021,2.437298,2438.78,0.531105
304.7883,-49.4003,72.3008,15.0,2.440302,2440.29,0.531435
303.6799,-48.4704,72.3869,15.0,2.443507,2441.82,0.531768
302.5672,-47.5429,72.468,15.0,2.446688,2443.11,0.53205
301.4502,-46.6177,72.5593,15.0,2.449872,2444.63,0.532381
300.3293,-45.695,72.6276,15.0,2.452904,2446.16,0.532714
299.2044,-44.7752,72.6846,15.0,2.456122,2447.47,0.532999
298.0752,-43.8581,72.7828,15.0,2.459477,2448.99,0.53333
296.9412,-42.9438,72.8841,15.0,2.463048,2450.52,0.533663
295.8025,-42.0325,72.9577,15.0,2.466676,2451.84,0.53395
294.6592,-41.1245,73.0368,15.0,2.470372,2453.37,0.534284
293.5115,-40.2197,73.1111,15.0,2.474023,2454.9,0.534616
292.3594,-39.3182,73.1801,15.0,2.477613,2456.21,0.534903
291.2029,-38.4199,73.2582,15.0,2.481225,2457.75,0.535238
290.0418,-37.5249,73.3453,15.0,2.484912,2459.29,0.535574
288.8761,-36.6334,73.4141,15.0,2.488704,2460.61,0.535861
287.7057,-35.7455,73.4944,15.0,2.492608,2462.15,0.536197
286.5306,-34.8613,73.5678,15.0,2.496506,2463.7,0.536533
285.351,-33.9808,73.6341,15.0,2.500343,2465.02,0.536821
284.1722,-33.1084,72.9773,15.0,2.504445,2466.56,0.537156
283.0027,-32.2493,72.1072,15.0,2.5081,2468.08,0.537487
281.8436,-31.4047,71.339,15.0,2.511825,2469.37,0.537768
280.6952,-30.5744,70.4516,15.0,2.515666,2470.85,0.538091
279.5572,-29.7585,69.5633,15.0,2.519569,2472.33,0.538412
278.4296,-28.9569,68.8202,15.0,2.523557,2473.57,0.538683
277.3123,-28.1692,67.9642,15.0,2.52754,2475.0,0.538994
276.205,-27.3952,67.1192,15.0,2.531517,2476.42,0.539304
275.0797,-26.6152,66.292,15.0,2.53549,2477.82,0.539609
273.9929,-25.868,65.5778,15.0,2.539271,2479.01,0.539867
272.9172,-25.1343,64.6633,15.0,2.543006,2480.37,0.540164
271.8526,-24.4148,63.7959,15.0,2.547304,2481.72,0.540457
270.7984,-23.7089,63.0614,15.0,2.551494,2482.86,0.540706
269.7549,-23.0166,62.2236,15.0,2.555845,2484.17,0.540992
268.7209,-22.337,61.4679,15.0,2.560136,2485.47,0.541274
267.6964,-21.6695,60.8199,15.0,2.564143,2486.57,0.541513
266.6812,-21.0137,60.0714,15.0,2.568043,2487.84,0.54179
265.6748,-20.3698,59.3434,15.0,2.57239,2489.09,0.542063
264.6779,-19.7385,58.6627,15.0,2.577076,2490.15,0.542294
263.6906,-19.1199,57.8905,15.0,2.581924,2491.37,0.54256
262.7126,-18.514,57.1105,15.0,2.586882,2492.58,0.542822
261.7444,-17.9214,56.4139,15.0,2.592407,2493.6,0.543045
260.7661,-17.33,55.6283,15.0,2.597838,2494.78,0.543301
259.8178,-16.7641,54.7996,15.0,2.603528,2495.93,0.543553
258.8797,-16.2121,54.1025,15.0,2.609786,2496.91,0.543766
257.9507,-15.6738,53.3681,15.0,2.616386,2498.04,0.544012
257.0297,-15.1482,52.6977,15.0,2.623081,2499.15,0.544254
256.1165,-14.6346,52.1321,15.0,2.629166,2500.1,0.54446
255.2113,-14.1321,51.4692,15.0,2.634838,2501.19,0.544697
254.3145,-13.6413,50.7743,15.0,2.6409,2502.26,0.544931
253.4265,-13.1623,50.1783,15.0,2.646899,2503.17,0.545129
252.5466,-12.6956,49.5068,15.0,2.653888,2504.22,0.545358
251.6738,-12.2413,48.8943,15.0,2.66169,2505.26,0.545584
250.8077,-11.7992,48.397,15.0,2.669632,2506.14,0.545775
249.9475,-11.3691,47.8609,15.0,2.677941,2507.15,0.545995
249.0912,-10.9507,47.4647,15.0,2.687107,2508.15,0.546214
248.2366,-10.5434,47.2581,15.0,2.69688,2509.01,0.5464
247.38,-10.1461,47.2645,15.0,2.707233,2510.0,0.546617
246.5173,-9.7558,47.4416,15.0,2.716766,2511.01,0.546835
245.6479,-9.3725,47.5946,15.0,2.726364,2511.86,0.547022
244.7726,-8.9972,47.5456,15.0,2.736486,2512.87,0.547241
243.8994,-8.6325,47.0768,15.0,2.746011,2513.87,0.547459
243.0323,-8.2776,46.6348,15.0,2.753034,2514.72,0.547644
242.1725,-7.9322,46.0776,15.0,2.759678,2515.7,0.547857
241.3198,-7.5971,45.5387,15.0,2.767117,2516.66,0.548068
240.4735,-7.273,45.1131,15.0,2.775869,2517.48,0.548246
239.6325,-6.9609,44.6368,15.0,2.786245,2518.43,0.548453
238.7958,-6.6613,44.2438,15.0,2.797754,2519.37,0.548657
237.962,-6.3749,43.9436,15.0,2.810735,2520.17,0.548831
237.1304,-6.102,43.6151,15.0,2.824459,2521.09,0.549031
236.3002,-5.8427,43.3656,15.0,2.838894,2522.01,0.549231
235.4702,-5.5973,43.2231,15.0,2.854049,2522.79,0.549401
234.6386,-5.3636,43.2284,15.0,2.867651,2523.7,0.549599
233.8027,-5.1405,43.3092,15.0,2.880821,2524.61,0.549797
232.9617,-4.9279,43.4328,15.0,2.893988,2525.39,0.549968
232.1153,-4.7256,43.5882,15.0,2.906916,2526.3,0.550167
231.2636,-4.5333,43.7174,15.0,2.9196,2527.22,0.550367
230.4086,-4.3533,43.6536,15.0,2.934093,2528.01,0.550538
229.551,-4.186,43.7575,15.0,2.948929,2528.93,0.550738
228.6886,-4.0296,43.9127,15.0,2.962224,2529.85,0.550938
227.8213,-3.8841,44.0255,15.0,2.97533,2530.64,0.551111
226.9465,-3.7514,43.8688,15.0,2.991037,2531.56,0.551311
226.08,-3.6334,43.5785,15.0,3.006288,2532.47,0.55151
225.2174,-3.5296,43.3166,15.0,3.021834,2533.25,0.55168
224.3585,-3.4413,43.0782,15.0,3.039068,2534.16,0.551877
223.502,-3.3669,42.9236,15.0,3.054952,2535.06,0.552073
222.6458,-3.3051,42.9388,15.0,3.069567,2535.82,0.55224
221.7877,-3.2557,43.009,15.0,3.084108,2536.72,0.552436
220.928,-3.2186,43.0663,15.0,3.098417,2537.62,0.552632
220.068,-3.1954,42.9971,15.0,3.114715,2538.39,0.552799
219.2098,-3.1865,42.8694,15.0,3.131139,2539.29,0.552994
218.3535,-3.1903,42.8071,15.0,-3.137156,2540.18,0.553189
217.498,-3.2067,42.8055,15.0,-3.122445,2540.95,0.553356
216.6424,-3.2348,42.8181,15.0,-3.108763,2541.84,0.55355
215.7875,-3.2751,42.7878,15.0,-3.094419,2542.73,0.553744
214.9347,-3.3271,42.7106,15.0,-3.080754,2543.5,0.553911
214.0844,-3.3906,42.6017,15.0,-3.067016,2544.38,0.554104
213.2368,-3.4654,42.5347,15.0,-3.053524,2545.27,0.554296
212.3905,-3.5521,42.5766,15.0,-3.039548,2546.02,0.554461
211.5452,-3.6511,42.5592,15.0,-3.025004,2546.91,0.554654
210.686,-3.764,42.4704,15.0,-3.01092,2547.79,0.554846
209.8473,-3.8865,42.3292,15.0,-2.996562,2548.67,0.555038
209.0132,-4.0209,42.2058,15.0,-2.981883,2549.42,0.555201
208.1837,-4.1658,42.0652,15.0,-2.968654,2550.29,0.555391
207.359,-4.3219,41.9108,15.0,-2.954447,2551.16,0.55558
206.5397,-4.4898,41.7838,15.0,-2.939489,2551.91,0.555742
205.7254,-4.6681,41.6518,15.0,-2.926091,2552.77,0.55593
204.9154,-4.8564,41.5362,15.0,-2.913085,2553.63,0.556118
204.1106,-5.0572,41.4983,15.0,-2.89709,2554.36,0.556278
203.3105,-5.2712,41.3895,15.0,-2.88029,2555.22,0.556464
202.5033,-5.5006,41.2615,15.0,-2.86473,2556.07,0.556649
201.7155,-5.7387,41.1311,15.0,-2.848093,2556.8,0.556808
200.9343,-5.9882,40.9769,15.0,-2.832403,2557.65,0.556994
200.1594,-6.2483,40.847,15.0,-2.817735,2558.49,0.557177
199.3908,-6.5187,40.7245,15.0,-2.803339,2559.21,0.557334
198.629,-6.7992,40.5675,15.0,-2.788835,2560.05,0.557517
197.8736,-7.0891,40.4304,15.0,-2.775124,2560.89,0.557699
197.125,-7.3885,40.3019,15.0,-2.76106,2561.6,0.557853
196.381,-7.6986,40.1565,15.0,-2.74669,2562.43,0.558034
195.6457,-8.0169,40.0659,15.0,-2.73308,2563.26,0.558214
194.9163,-8.3439,39.9876,15.0,-2.720143,2563.96,0.558368
194.193,-8.6803,39.8783,15.0,-2.706343,2564.79,0.558547
193.4763,-9.0261,39.7947,15.0,-2.691947,2565.61,0.558727
192.7663,-9.3812,39.7075,15.0,-2.677871,2566.31,0.55888
192.0631,-9.7454,39.5916,15.0,-2.663789,2567.13,0.559058
191.3667,-10.1187,39.5316,15.0,-2.649533,2567.94,0.559235
190.6765,-10.501,39.4917,15.0,-2.635741,2568.64,0.559387
189.9919,-10.892,39.4581,15.0,-2.622605,2569.46,0.559564
189.3136,-11.2911,39.3757,15.0,-2.609744,2570.27,0.559741
188.641,-11.6986,39.3656,15.0,-2.596908,2570.97,0.559893
187.974,-12.1146,39.3451,15.0,-2.583918,2571.78,0.560071
187.3127,-12.539,39.3396,15.0,-2.571081,2572.59,0.560247
186.6567,-12.9713,39.3229,15.0,-2.558828,2573.29,0.560399
186.0058,-13.4113,39.347,15.0,-2.54724,2574.1,0.560576
185.3593,-13.8592,39.3835,15.0,-2.535695,2574.91,0.560753
184.7168,-14.3163,39.4017,15.0,-2.52316,2575.61,0.560905
184.0815,-14.7813,39.4202,15.0,-2.509779,2576.43,0.561083
183.4514,-15.2542,39.4626,15.0,-2.497852,2577.25,0.561261
182.8258,-15.7345,39.4963,15.0,-2.486824,2577.95,0.561414
182.2052,-16.2225,39.5376,15.0,-2.475216,2578.76,0.561591
181.59,-16.7182,39.5561,15.0,-2.463382,2579.58,0.56177
180.98,-17.2206,39.568,15.0,-2.452545,2580.28,0.561922
180.3747,-17.73,39.6271,15.0,-2.442027,2581.11,0.562101
179.7607,-18.2582,39.7267,15.0,-2.431208,2581.93,0.56228
179.1638,-18.783,39.8484,15.0,-2.420362,2582.75,0.56246
178.5706,-19.3154,39.939,15.0,-2.410161,2583.46,0.562614
177.9813,-19.8549,40.0493,15.0,-2.400279,2584.29,0.562795
177.3959,-20.4021,40.1596,15.0,-2.389898,2585.01,0.562951
176.8141,-20.9572,40.3144,15.0,-2.379666,2585.84,0.563133
176.2355,-21.5198,40.466,15.0,-2.370216,2586.68,0.563315
175.6603,-22.09,40.6283,15.0,-2.360582,2587.52,0.563499
175.0885,-22.6682,40.7697,15.0,-2.350621,2588.25,0.563657
174.5199,-23.2538,40.9359,15.0,-2.341496,2589.1,0.563842
173.9543,-23.8469,41.09,15.0,-2.332429,2589.83,0.564001
173.3867,-24.4534,41.3014,15.0,-2.323136,2590.69,0.564188
172.8265,-25.0625,41.5217,15.0,-2.314349,2591.55,0.564376
172.2684,-25.6792,41.7556,15.0,-2.30638,2592.42,0.564565
171.7121,-26.3039,41.9765,15.0,-2.298314,2593.16,0.564727
171.1578,-26.9368,42.2218,15.0,-2.290093,2594.04,0.564919
170.6057,-27.5775,42.4404,15.0,-2.282017,2594.93,0.565112
170.0558,-28.2255,42.6301,15.0,-2.27448,2595.69,0.565277
169.5078,-28.8807,42.8633,15.0,-2.267403,2596.58,0.565472
168.9612,-29.5431,43.1188,15.0,-2.260682,2597.48,0.565667
168.4159,-30.213,43.3317,15.0,-2.253937,2598.26,0.565836
167.8723,-30.8903,43.5794,15.0,-2.247217,2599.16,0.566034
167.3301,-31.5746,43.8212,15.0,-2.240829,2600.08,0.566234
166.789,-32.2657,44.0333,15.0,-2.235003,2600.87,0.566405
166.2488,-32.9638,44.3102,15.0,-2.229409,2601.79,0.566606
165.709,-33.669,44.5919,15.0,-2.224079,2602.72,0.566809
165.1663,-34.3855,44.8246,15.0,-2.21911,2603.53,0.566984
164.6142,-35.1209,45.1176,15.0,-2.214774,2604.47,0.56719
164.0737,-35.8461,45.4076,15.0,-2.211264,2605.42,0.567396
163.5087,-36.6079,45.6914,15.0,-2.208872,2606.38,0.567604
162.9644,-37.3438,45.9119,15.0,-2.207702,2607.2,0.567784
162.4173,-38.0832,46.1408,15.0,-2.207809,2608.17,0.567994
161.8668,-38.8255,46.3768,15.0,-2.208981,2609.14,0.568206
161.312,-39.5699,46.4998,15.0,-2.211159,2609.98,0.568389
160.7542,-40.3135,46.6562,15.0,-2.214495,2610.95,0.568601
160.1898,-41.0592,46.9833,15.0,-2.218582,2611.94,0.568815
159.6171,-41.8091,47.2612,15.0,-2.223056,2612.78,0.569
159.0383,-42.5583,47.5044,15.0,-2.22854,2613.78,0.569216
158.4528,-43.3073,47.7146,15.0,-2.23435,2614.78,0.569434
157.8594,-44.0552,47.9117,15.0,-2.241466,2615.64,0.569622
157.2596,-44.8032,48.121,15.0,-2.246725,2616.65,0.569842
156.6539,-45.5513,48.3117,15.0,-2.251355,2617.66,0.570062
156.0427,-46.2994,48.4664,15.0,-2.255794,2618.54,0.570253
155.4254,-47.0483,48.66,15.0,-2.260168,2619.55,0.570474
154.8026,-47.7966,48.878,15.0,-2.264998,2620.58,0.570697
154.173,-48.5447,49.0649,15.0,-2.270369,2621.46,0.570889
153.5365,-49.2922,49.2734,15.0,-2.276168,2622.49,0.571114
152.8929,-50.0384,49.4918,15.0,-2.28247,2623.53,0.57134
152.237,-50.7884,49.6653,15.0,-2.289376,2624.42,0.571534
151.5779,-51.5317,49.8514,15.0,-2.296199,2625.47,0.571762
150.9117,-52.2735,50.0465,15.0,-2.302567,2626.51,0.57199
150.2381,-53.0134,50.199,15.0,-2.309347,2627.42,0.572186
149.5573,-53.7519,50.4224,15.0,-2.315539,2628.47,0.572417
148.8691,-54.4893,50.6439,15.0,-2.321691,2629.54,0.572648
148.1735,-55.225,50.8015,15.0,-2.328193,2630.45,0.572847
147.4706,-55.9586,50.9988,15.0,-2.33488,2631.52,0.573079
146.76,-56.6903,51.2091,15.0,-2.341487,2632.59,0.573313
146.0418,-57.42,51.3859,15.0,-2.34827,2633.51,0.573515
145.3142,-58.1487,51.5737,15.0,-2.355469,2634.6,0.57375
144.5806,-58.8732,51.7579,15.0,-2.362478,2635.68,0.573986
143.8396,-59.5953,51.9238,15.0,-2.368993,2636.61,0.57419
143.091,-60.315,52.1198,15.0,-2.375901,2637.7,0.574427
142.3349,-61.0318,52.294,15.0,-2.382899,2638.8,0.574665
141.5714,-61.7459,52.4571,15.0,-2.389619,2639.74,0.574871
140.8,-62.4571,52.6625,15.0,-2.396801,2640.85,0.575112
140.0206,-63.1651,52.8615,15.0,-2.404175,2641.95,0.575353
139.2332,-63.8698,53.0299,15.0,-2.41153,2642.91,0.57556
138.4379,-64.5713,53.2218,15.0,-2.418774,2644.02,0.575802
137.635,-65.2694,53.4055,15.0,-2.425934,2645.14,0.576045
136.8246,-65.964,53.5522,15.0,-2.43298,2646.1,0.576256
136.0067,-66.6551,53.742,15.0,-2.439968,2647.23,0.576501
135.1812,-67.3429,53.9389,15.0,-2.446963,2648.36,0.576747
134.3479,-68.0274,54.1161,15.0,-2.45393,2649.33,0.576959
133.507,-68.7084,54.308,15.0,-2.460881,2650.46,0.577206
132.6354,-69.4044,54.4918,15.0,-2.467753,2651.6,0.577454
131.7801,-70.0786,54.6626,15.0,-2.474075,2652.75,0.577705
130.9181,-70.7498,54.8152,15.0,-2.479939,2653.73,0.577918
130.0492,-71.4176,54.9963,15.0,-2.48632,2654.89,0.578169
129.1554,-72.0953,55.1781,15.0,-2.492892,2656.04,0.57842
128.272,-72.7561,55.375,15.0,-2.499322,2657.03,0.578637
127.3808,-73.4136,55.5894,15.0,-2.505993,2658.2,0.578891
126.4824,-74.0674,55.7553,15.0,-2.512424,2659.37,0.579146
125.5779,-74.7176,55.884,15.0,-2.518383,2660.37,0.579364
124.6426,-75.3819,55.9449,15.0,-2.524012,2661.55,0.579619
123.7289,-76.0233,55.9956,15.0,-2.529521,2662.72,0.579875
122.8092,-76.6618,56.1965,15.0,-2.534783,2663.89,0.58013
121.8826,-77.2968,56.3651,15.0083,-2.540757,2664.9,0.58035
120.9489,-77.928,56.5558,15.0822,-2.547118,2666.09,0.580609
120.0084,-78.5553,56.7341,15.1592,-2.55338,2667.28,0.580868
119.0616,-79.1788,56.8689,15.2252,-2.559303,2668.3,0.581091
118.1089,-79.7981,56.987,15.3016,-2.565132,2669.5,0.581351
117.151,-80.4134,57.0989,15.3793,-2.570651,2670.69,0.581611
116.1876,-81.0248,57.2462,15.4449,-2.576072,2671.72,0.581834
115.2174,-81.6327,57.4522,15.5225,-2.581843,2672.92,0.582097
114.2405,-82.2364,57.6226,15.6015,-2.588111,2674.13,0.58236
113.257,-82.835,57.75,15.6686,-2.594822,2675.17,0.582585
112.2481,-83.4402,57.898,15.7459,-2.601242,2676.38,0.58285
111.2523,-84.0294,58.0696,15.8232,-2.607351,2677.6,0.583115
110.2506,-84.6145,58.201,15.8906,-2.612908,2678.64,0.583343
109.2208,-85.2094,58.3406,15.9689,-2.617751,2679.87,0.583609
108.2091,-85.7882,58.4666,16.047,-2.621976,2681.09,0.583875
107.193,-86.3641,58.5818,16.1252,-2.625923,2682.31,0.584142
106.1722,-86.9369,58.7005,16.193,-2.630244,2683.37,0.584372
105.146,-87.5062,58.882,16.2742,-2.635152,2684.61,0.584641
104.1093,-88.0737,59.0845,16.3561,-2.640728,2685.84,0.584911
103.0701,-88.6345,59.2325,16.4249,-2.64677,2686.91,0.585143
102.0248,-89.1906,59.3886,16.5039,-2.652639,2688.16,0.585414
100.9742,-89.7423,59.5287,16.5832,-2.658047,2689.4,0.585685
99.9186,-90.29,59.6384,16.6502,-2.66298,2690.47,0.585918
98.8584,-90.8341,59.7632,16.7311,-2.667371,2691.72,0.586191
97.7936,-91.375,59.9072,16.8125,-2.671651,2692.98,0.586464
96.7236,-91.9125,60.058,16.8814,-2.676039,2694.05,0.586699
95.6479,-92.4463,60.2393,16.9597,-2.680962,2695.32,0.586975
94.5666,-92.9759,60.3963,17.0344,-2.686135,2696.59,0.587251
93.4559,-93.513,60.5232,17.0959,-2.691218,2697.68,0.587488
92.3643,-94.0342,60.6692,17.1645,-2.696131,2698.95,0.587765
91.2563,-94.5574,60.8164,17.2294,-2.700435,2700.22,0.588042
90.1497,-95.0748,60.9436,17.2817,-2.704248,2701.32,0.58828
89.0445,-95.5868,61.0683,17.345,-2.70776,2702.6,0.58856
87.9354,-96.0961,61.2031,17.4062,-2.711123,2703.88,0.588838
86.8218,-96.6026,61.3621,17.4658,-2.714707,2705.16,0.589118
85.6864,-97.1138,61.5204,17.5181,-2.718531,2706.27,0.58936
84.5629,-97.6144,61.6909,17.5782,-2.722427,2707.57,0.589641
83.4348,-98.1121,61.841,17.6372,-2.726109,2708.86,0.589924
82.3026,-98.6071,61.9578,17.6871,-2.729417,2709.98,0.590166
81.1335,-99.1144,62.0945,17.7452,-2.73219,2711.28,0.59045
79.9937,-99.6056,62.2198,17.8037,-2.734689,2712.58,0.590734
78.8508,-100.095,62.3099,17.8535,-2.737005,2713.7,0.590978
77.7044,-100.5828,62.4689,17.9077,-2.73929,2715.01,0.591262
76.5534,-101.0692,62.6771,17.9622,-2.741751,2716.33,0.591549
75.3978,-101.5542,62.8239,18.0086,-2.744255,2717.46,0.591795
74.2327,-102.04,62.9644,18.062,-2.74653,2718.78,0.592083
73.0612,-102.5259,63.0988,18.1174,-2.74846,2720.1,0.592371
71.8955,-103.007,63.1933,18.1661,-2.750109,2721.42,0.592659
70.7292,-103.4866,63.1976,18.2098,-2.751481,2722.56,0.592907
69.5602,-103.9658,63.3265,18.2555,-2.752598,2723.89,0.593197
68.3887,-104.4446,63.4608,18.2936,-2.753583,2725.22,0.593487
67.214,-104.9234,63.5858,18.3208,-2.754553,2726.37,0.593735
66.0364,-105.4022,63.7215,18.3372,-2.755438,2727.7,0.594027
64.8563,-105.881,63.8497,18.3492,-2.756147,2729.04,0.594318
63.6736,-106.36,63.9582,18.3544,-2.756798,2730.19,0.594569
62.4829,-106.8416,64.0942,18.3553,-2.75719,2731.54,0.594861
61.2953,-107.3216,64.2269,18.3459,-2.757477,2732.89,0.595156
60.1,-107.8046,64.3323,18.3272,-2.757606,2734.04,0.595407
58.9012,-108.2889,64.4393,18.2984,-2.757645,2735.4,0.595702
57.7074,-108.7712,64.5495,18.2621,-2.757672,2736.75,0.595997
56.5114,-109.2543,64.6744,18.2289,-2.757661,2737.91,0.59625
55.3127,-109.7385,64.8186,18.1877,-2.757714,2739.27,0.596546
54.1118,-110.2235,64.9429,18.1436,-2.757743,2740.63,0.596843
52.9088,-110.7094,65.044,18.1025,-2.757736,2741.81,0.597098
51.7037,-111.1962,65.1685,18.0459,-2.757692,2743.17,0.597396
50.4964,-111.684,65.2857,17.9936,-2.757599,2744.54,0.597694
49.2874,-112.1727,65.3512,17.9462,-2.757455,2745.72,0.59795
48.0769,-112.6622,65.4574,17.8922,-2.757313,2747.09,0.598249
46.8639,-113.153,65.6263,17.8369,-2.75711,2748.47,0.598549
45.648,-113.6452,65.753,17.7869,-2.756969,2749.65,0.598806
44.43,-114.1385,65.8801,17.7265,-2.756774,2751.03,0.599107
43.2101,-114.6329,65.9918,17.6685,-2.756572,2752.42,0.599409
41.9883,-115.1283,66.0915,17.6214,-2.75638,2753.61,0.599668
40.7645,-115.6247,66.2155,17.5604,-2.756221,2755.0,0.599971
39.5387,-116.1222,66.3209,17.5063,-2.75607,2756.39,0.600273
38.3113,-116.6205,66.3845,17.4572,-2.755905,2757.58,0.600533
37.0821,-117.1199,66.5178,17.3978,-2.755672,2758.98,0.600837
35.8504,-117.6207,66.6735,17.3455,-2.755428,2760.38,0.601142
34.6163,-118.1228,66.784,17.2952,-2.755194,2761.58,0.601404
33.3802,-118.6261,66.9047,17.2421,-2.754907,2762.98,0.601709
32.1425,-119.1307,67.0148,17.1865,-2.754517,2764.39,0.602016
30.903,-119.6365,67.1152,17.1394,-2.754101,2765.6,0.602279
29.6617,-120.1438,67.2288,17.0861,-2.753652,2767.01,0.602586
28.4189,-120.6524,67.2964,17.0309,-2.75315,2768.42,0.602893
27.175,-121.1622,67.3866,16.9824,-2.752636,2769.63,0.603157
